Crash_ID,Damaged_Property
17133377,900 GALLONS RC 250
17133386,"10 T-POST, 400 FEET BARBWIRE FENCE"
17133397,FENCE AND WALL DAMAGE
17133406,100' FEET SAFETY CABLE
17133409,BRICK MAIL BOX DAMAGED AND KNOCKED OVER
17133413,DAMAGE TO A TREE
17133414,L/SIDE STRUCT DAMAGE TO INCL EQUIPMENT
17133418,4 BLACK YEARLINGS CATTLE
17133419,FENCE
17133428,METAL IMPACT BARRIER
17133430,METAL  GUARDRAIL AND WOOD POSTS
17133436,GUARD RAIL
17133456,BRICK SIGN
17133479,ONCOR ELECTRICAL TRANSMISION POLE #2507-
17133494,WOODEN FENCE
17133499,FRONT ENTRANCE DAMAGE
17133502,HIGH LINE WIRES AND UTILITY POLE
17133507,GUARD RAIL BELONGING TO TX DOT
17133511,SOLAR POWERED WARNING SIGN
17133514,GUARD RAIL
17133530,FRONT LAWN
17133557,GUARD RAIL AND POSTS
17133586,WIRE GUARDRAIL DAMAGE APPROX. 25'
17133587,3 - 30 GALLON VITOX TRESS  $538.50
17133589,CABLE BARRIER POST (1)
17133590,GUARD RAIL
17133605,CABLE BARRIER 50-100 FT
17133611,GUARD RAIL
17133614,CONSTRUCTION SIGN
17133620,POWER LINE POLE
17133628,WOODEN LIGHT POLE
17133633,UTILITY LINES  UNDERGROUND BOX 1722
17133641,FENCE AND POLE
17133641,ELECTRICAL POLE
17133641,TRANSFORMER
17133648,FENCING
17133660,STOP SIGN
17133661,CONCRETE AND TELEPHONE POLE
17133666,WALL
17133680,FENCE POSTS
17133681,MAILBOX
17133683,50 FT POST AND BARBED WIRE FENCING
17133687,TRAFFIC SIGN
17133688,20 FT DAMAGED GRASS ON SOUTHEAST CORNER
17133690,150 FT OF GUARD RAIL WIRE
17133701,3 PORCH SUPPORTS BROKE FROM PORCH
17133706,MIDDLE CONCRETE BARRIER
17133711,CITY OF HOUSTON SOLAR SCHOOL ZONE LIGHT
17133716,APPROX. 10 ORANGE BARRELS DAMAGED
17133721,BARRIER DAMAGE
17133722,TRAILER
17133726,ELECTRICAL POLE
17133730,BRICK WALL OF THE RESIDENCE
17133734,SCUFF AND SCRAPES WALL
17133744,CARPORT DAMAGED
17133750,METAL FENCE
17133765,SCUFFS/SCRAPES TO BARRIER WALL
17133766,LEFT AND RIGHT BARRIER WALL
17133767,RIGHT JERSEY BARRIER WALL
17133776,WIRE FENCE
17133778,LEFT JERSEY BARRIER WALL
17133781,HIGH RISE FENCE
17133782,EXIT SIGN
17133788,SCUFFS SCRAPES GATOR HEAD
17133810,GRASS AND A CONCRETE STEP/LANDSCAPING
17133813,UTILTY POLE
17133817,METAL GUARDRAIL
17133821,FENCE/POSTS
17133826,CENTER MEDIAN CABLE DAMAGED
17133832,ROADWAY ASPHALT - REPAIR COST $198.95
17133848,TX-DOT BARRICADE
17133857,METAL POLE
17133857,ADVERTISMENT/BUSINESS SIGN
17133858,GUARDRAIL DAMAGE ON BOTH SIDES OF ROADWA
17133880,GATE
17133884,"UTILITY GAS LINE, FRONT PORCH AND PLANTS"
17133885,STEEL CABLE BARRIER
17133893,FENCE
17133908,CHAIN-LINK FENCE
17133908,CHAIN-LINK FENCE
17133908,BUILDING DAMAGED IN TWO PLACES
17133910,LANE/MEDIAN SIGN
17133913,DAMAGE TO ENTRY GATE - CHAIN LINK FENCE
17133915,"6 WOOD POSTS, 50 FT GUARDRAIL; FENCE"
17133920,10 FEET OF GAURD WIRE
17133921,COW
17133923,GUARD RAIL
17133934,CHAIN LINK FENCE
17133949,CENTER CABLE AND SUPPORT POLES DAMAGED
17133954,CONCRETE POLE
17133969,CULVERT
17133969,CHAINLINK FENCE
17133974,PICKET FENCE
17133976,RAILING AND WOOD POSTS
17133979,CMV CHECK STATION SIGNAL AND SIGN
17133984,CURVE INDICATOR ARROWS
17133984,DO NOT ENTER SIGN
17133995,STREET SIGN
17133998,STOP SIGN
17133998,STREET SIGN (300 NORTH COLLARD)
17133998,STREET SIGN (300 N MAY)
17133998,UTILITY POLE
17134004,BARBED WIRE FENCE
17134011,CABLE BARRIER SYSTEM; APPROX. 100'
17134031,BARB-WIRE FENCE
17134034,GUARDRAIL
17134035,ROADWAY
17134036,GUARDRAIL
17134044,SURROUNDING GATE
17134068,STOP LIGHT / POLE
17134073,BRICK WALL
17134073,ADOPT A STREET SIGN
17134078,LARGE TREE
17134080,BRIDGE GUARD RAIL ON FM-81
17134099,MAILBOX LOCATED AT 345 FLETCHER
17134103,GLASS WINDOWS AND WINDOW FRAME
17134110,MAIL BOX #445 TOWER RD
17134110,UTILITY POLE #37767484882
17134110,MAIL BOX #502 TOWER RD
17134112,SIGN
17134116,BRICK MAIL BOX
17134121,LITTLE CEASERS SIGN/ SMALL DAM
17134147,DAMAGED TEMPORARY RAILING AND BARRELS
17134151,YARD FENCE
17134162,(1) BLK/WHITE COW
17134170,(1) BLACK COW
17134171,BARB-WIRE FENCE
17134176,STOP SIGN
17134188,APPROXIMATELY 40' GUARDRAIL
17134192,HIT THE GUIDEWIRE TO AN ELECTRIC POLE
17134198,FENCE AT OFF ROAD AUTO PLEX
17134203,STOP SIGN
17134204,MAIL BOX
17134207,THREE TREES DAMAGED
17134212,WALL
17134215,GUARD RAIL BENT OUTWARD
17134225,FENCE
17134226,CENTER ARREST CABLES
17134232,TREE
17134233,SAGO PALM TREE
17134233,GRASS
17134233,GRASS & TREE
17134241,MAIL BOX
17134241,FENCE
17134243,CONCRETE BARRIER
17134244,CURB
17134245,GUARD RAIL
17134248,CONCRETE SIDEWALK/CURB
17134248,2019 SILVER MUSTANG  (1FA6P8TH2K5123056)
17134248,2019 RED FORD F-550 (1FD0W5HT4KEF00769)
17134257,FENCE
17134261,STRUCK GUARDRAIL
17134265,ANNETINUATOR
17134269,SPEED LIMIT SIGN
17134269,PEDESTRIAN SIGN
17134279,12 DEAD COWS
17134279,ROAD DAMAGE
17134280,FENCE
17134290,STOP SIGN
17134291,METAL POLE DAMAGED
17134293,FENCE
17134293,MAIL BOX
17134295,FENCE
17134299,WIRED FENCE
17134305,FULLY BRICKED MAILBOX
17134306,STREET SIGN
17134308,MAILBOX
17134312,CULVERT/ FENCE LINE
17134336,TREE
17134337,GUARD RAIL
17134350,TREE IN MEDIAN
17134357,FIRE HYDRANT
17134357,WOOD FENCE (6 FT)
17134357,CHAIN LINK FENCE
17134357,FLOWER BED
17134366,TRAFFIC LIGHT POLE KNOCKED DOWN
17134383,GUARDRAIL DAMAGE
17134398,LANDSCAPING
17134398,SIDEWALK
17134406,DAMAGED GUARD RAIL ON EASTBOUND SIDE
17134409,FENCE
17134414,DAMAGE TO LARGE TREE IN FRONT YARD
17134425,ELECTRICAL BOX
17134428,POWER POLE UNK# SE CORNER DURHAM@CENTER
17134429,METAL POST FENCE.
17134432,TXDOT SIGN
17134440,DRIVEWAY CULVERT
17134450,WHITE ROAD EDGE REFLECTOR
17134450,2 FENCE POSTS
17134468,DAMAGE TO ELECTRIC POLE
17134469,FENCE AND GATES
17134473,PORCH
17134474,LANDSCAPING
17134481,GUARDRAIL
17134484,LIGHT POLE
17134486,FENCE
17134487,CONCRETE PILLAR
17134488,BRICK WALL & DOOR TO APARTMENT #517
17134490,TWO ROAD SIGNS
17134509,ROAD SIGN
17134513,CABLE BARRIE & METAL POST
17134539,GUARDRAIL
17134559,BARRIER WALL
17134570,DESTROYED CORNER SECTIONS OF HOUSE
17134582,WIRE FENCE
17134593,WOODEN FENCE
17134594,POST AND SIGN
17134598,BROWN WOODEN BRIDGE
17134604,BRIDGE CONCRETE BARRIER
17134605,MAILBOX
17134608,LIGHT POLE # 602231
17134610,POLE DAMAGE #358612
17134615,POWER LINE ($1000)
17134615,TELEPHONE POLE ($200)
17134620,GUARD RAIL
17134622,CONCRETE BARRIER
17134624,GUARDRAIL DAMAGE
17134627,UTILITY POLE
17134629,MAILBOX
17134629,"FENCE, GATE, WATER MAIN, MAILBOX"
17134632,SUPPORT BEAM FOR NE WILSHIRE
17134654,GUARDRAIL
17134664,10 FT OF GUARDRAIL DAMAGE
17134675,LIGHT POLE 390A2
17134677,20FT GUARDRAIL
17134687,50-70 FT OF METAL GUARDRAIL DAMAGE
17134691,APPROX. 15 FT OF GUARD RAIL
17134706,RESIDENCE
17134711,BARBED WIRE FENCE AND T-POSTS
17134721,STOP SIGN
17134727,JACK'S EXPRESS BUILDING
17134744,NO PARKING SIGN
17134747,GUARD FENCE AND 2 POSTS
17134748,GUARDRAIL
17134748,CENTER CABLE AND 42 POSTS
17134754,LIGHT POLE
17134759,BALCK BARREL/REACT BARRIER
17134761,UTILITY POLE- 4958541497362
17134769,BARBED WIRE FENCE AND POST
17134771,APPROX. 15 FEET OF WOODEN PLANKS
17134771,APPROX. 50 FEET OF CHAIN LINK FENCE
17134778,FENCE TO PROPERTY
17134780,STREET SIGN
17134791,GATE/BARBWIRE FENCE
17134802,CABLE BARRIER
17134806,720 IH 10 EB EXIT RAMP SIGN
17134814,BUILDING'S CPS METER BOX
17134847,BARBED WIRE FENCE
17134856,100 FEET OF SCRATCHES TO WALLS
17134862,UTILITY POLE #2
17134862,UTILITY POLE #3
17134862,UTILITY POLE #1
17134870,WRONG WAY SIGN
17134882,CENTER WALL- NO DAMAGE
17134883,"PUMP JACK, BARBED WIRE FENCE"
17134888,GUARD RAIL ( RIGHT SIDE)
17134889,"MEDIAN CABLES, UNDER PINSON AVE BRIDGE"
17134892,"AT&T CABLE LINES, BOX TCS3"
17134893,STOP SIGN
17134895,STREET SIGN
17134901,STAIRS/HANDRAIL/SIDEWALK
17134903,FENCE
17134918,FARM EQUIPMENT ( DISC AND PLOW)
17134930,2 TANGENT SECTIONS OF GUARD FENCE
17134937,TRAILER
17134948,FENCE
17134956,EXTERIOR WALL FOR APT#138
17134964,CONCRETE BOLLARD
17134966,HOUSE(GARAGE)
17134968,75 FEET DAMAGE TO SB GUARD RAIL
17134980,TREE
17134987,25 FT DAMAGE OF CHAIN LINK FENCE/TREE
17134988,FIRE HYDRANT
17134988,10 FEET OF CHAIN LINK FENCE
17134990,1 SMALL METAL WIRE FROM A LIGHT POLE
17135013,MAILBOX
17135032,POLE
17135043,TRAFFIC SIGN
17135047,EXIT SIGN
17135049,GUARDRAIL
17135066,LANDSCAPPING
17135066,LIGHT FIXTURE
17135066,WOOD FENCE
17135066,SPEED LIMIT SIGN
17135090,LIGHT POLE
17135094,GUARD RAIL
17135095,BROKE FENCE
17135110,PIPE FENCE
17135116,TURN LIGHT POLE
17135118,HOME
17135143,CONCRETE BARRIER
17135144,FREEWAY EXIT SIGN
17135146,FENCE
17135149,ATTENUATOR
17135153,RAILROAD
17135168,ONCOR LIGHT POLE
17135188,FENCE DAMAGE
17135193,RIGHT ARROW SIGN
17135198,WOODEN FENCE
17135216,DAMAGED CHAINLINK FENCE AND GATE W/TREE
17135232,DAMAGED IMPACT ATTENUATOR
17135265,"40 FEET CHAIN LENGTH FENCE, TRAMPOLENE"
17135268,DAMAGE TO EXTERIOR OF BUILDING
17135291,GUARDRAIL DAMAGE
17135294,FIRE HYDRANT AND STREET SIGNS
17135294,FENCE POST
17135300,STREET SIGN (SIGNAL AHEAD SYMBOL)
17135300,WOODEN FENCE
17135306,HURRICANE FENCE
17135335,60' BARRIER DIVIDER CABLE
17135337,"40' FENCING, LANDSCAPING DAMAGE"
17135337,"20' OF FENCING , BRICK DAMAGE TO HOUSE"
17135353,CONCRETE RAILROAD CROSSING PANEL
17135356,UTILITY POLE
17135377,BODY DAMAGE TO YAMAHA GOLF CART $500
17135384,25 FEET OF FENCE
17135390,CINDER BLOCK/ CONCRETE MAIL BOXES
17135392,DAMAGED POLE
17135395,PEDESTRIAN POLES
17135408,VINYL PRIVACY FENCE PANEL
17135413,CONCRETE BARRIER
17135415,TREE STUMP/METAL POLE
17135420,BUILDING / STRUCTURE
17135425,POWER POLE
17135426,TREE IN FRONT OF RESIDENCE
17135428,GUARDRAIL
17135436,GUARD RAIL
17135442,50 FEET GUARD RAIL
17135450,TXDOT SIGN
17135462,BUSHES
17135462,STOP SIGN/ LIGHT POLE
17135471,LIGHT POLE # 406822
17135481,NO PARKING SIGN
17135483,UTILITY POLE
17135491,MAILBOX AND POST
17135517,APARTMENT SIGN
17135524,STREET LAMP
17135536,DAMAGED FIRE HYDRANT
17135538,HOUSE DAMAGES TO WOOD PANEL
17135540,DAMAGE TO GRASS BETWEEN CURB/SIDEWALK
17135542,WOODEN FENCE - BOARDS AND POLES
17135547,GUARD RAIL
17135559,CONSTRUCTION VEHICLE STRUCK POWER LINES
17135572,PROPERTY FENCE LINE
17135573,STOP SIGN
17135593,EXIT 8A SIGN/STEEL GAURD RAIL/WOOD POST
17135594,GUARD RAIL
17135595,METAL TUBE/CONCRETE RAILING
17135595,METAL RAILING
17135605,CABLE BOX
17135619,CITY NO PARKING SIGN POLE KNOCKED OVER.
17135632,GUARDRAIL
17135644,METAL GUARD RAIL ON ACCESS ROD
17135644,CONCRETE MEDIAN
17135645,FIRE HYDRANT
17135651,BLOCK MAILBOX AND  BLOCK FENCE
17135652,MAILBOXES
17135653,CROPS
17135660,95 FEET OF GUARD RAILING
17135665,YIELD SIGN
17135676,TELEPHONE CABLE POLE AND CABLE LINE
17135680,206 AIRWAY CULVERT CRUSHED
17135685,FENCE
17135697,FIRE HYDRANT #297
17135714,LIGHT POLE # 211771
17135714,TREE IN FRONT YARD
17135721,GAURD RAIL
17135731,"POWER POLE #494834, POWER LINE, STREET S"
17135737,MAIL BOX
17135740,CONCRETE BARRIER
17135747,OLD CEMETERY SIGN
17135751,SIGN
17135752,GUARDRAIL
17135755,TX DOT ONE WAY SIGN
17135759,DIRECTIONAL SIGN
17135759,FENCE
17135783,ROAD SIGN
17135794,STORE FRONT
17135831,"SIGN READING ""FITH ST NEXT SIGNAL"""
17135860,CABLE WIRE
17135860,MANUFACTURED HOME
17135864,CONCRETE WALL
17135865,FIRE HYDRANT
17135889,FENCE
17135894,GAS PUMP
17135901,SIGN AND LANDSCAPING
17135904,NONE
17135908,5TH WHEEL ESCALADE CAMPER HOME
17135910,NONE
17135912,GARAGE DOOR
17135912,FENCE AND GATE
17135929,2 SPACE HEATERS AND GAS PIPE
17135930,LARGE STREET SIGN
17135931,GUARDRAIL
17135933,CAR PORT
17135934,DAMAGED WOODEN LIGHT POLE
17135959,PROPERTY FENCE
17135959,PROPERTY FENCE
17135972,ROADWAY DAMAGE
17135972,BRIDGE
17135982,7 WOOD POSTS AND 100' OF METAL RAIL
17135983,PROPERTY FENCE
17135988,METAL FENCE/GATE
17135993,STOP SIGN
17136002,METAL GUARDRAIL
17136004,AT AND T CABLE BOX DAMAGED
17136004,STREET SIGN DAMAGED
17136004,EXTERNAL WALL OF BUILDING
17136010,GUARD RAIL
17136023,BRICK MAIL BOX
17136026,WOODEN FENCE
17136052,BARBED WIRE FENCE
17136052,SPEED LIMIT SIGN
17136061,FENCING
17136063,CONCRETE BARRIER
17136065,3 METAL POLES AND 50' OF CHAINLINK FENCE
17136070,FIELDER EXIT SIGN KNOCKED DOWN
17136091,MAILBOX
17136095,SCUFFS SCRAPES CONCRETE WALL
17136096,CONCRETE JERSEY BARRIER
17136119,GUARD RAIL
17136120,GARLAND POWER AND LIGHT LIGHTPOLE- $6000
17136129,30 FEET OF BARBED WIRE FENCE
17136145,DAMAGED HAZARD SIGN; CONCRETE BARRIER
17136151,HORSE
17136153,"""2 HR PARKING M-F"" SIGN"
17136155,GUARDRAIL
17136167,A SCHOOL ZONE SPEED LIMIT SIGN
17136167,A UTILITY POLE
17136171,45 FT OF CHAIN LINK FENCE & GATE.
17136187,BARBED WIRE FENCE
17136190,METAL POLE FENCE (HIT NOT DAMAGED)
17136196,FRONT ROD IRON GATE AND WALL
17136211,MAIL BOX
17136216,"10 METAL POLES, 4 SECTIONS, INTRUDER"
17136219,BLACK CALF
17136222,BUTTON DAMAGED ON TRAFFIC LIGHT POLE
17136224,FIRE HYDRANT
17136224,2- NEW MOTOR VEHICLES DAMAGED
17136224,STREET LIGHT POLE
17136229,EXTERIOR WALL
17136238,POWER POLE
17136240,UTILITY POLE
17136246,NONE
17136256,UNDERGROUND CABLE MARKER
17136260,TXDOT SIGN
17136267,STONE LEAF SIGN
17136270,FENCE
17136275,ELECTRICAL POLE
17136276,GUARDRAIL
17136285,ATTENUATOR
17136321,LARGE CONCRETE/STONE PLANTER
17136323,"DESTROYED ""BIKE ROUTE"" SIGN"
17136323,DESTROYED CHAIN LINK FENCE; WOOD WALKWAY
17136324,MAIL BOX
17136328,CHAIN LINK FENCE
17136330,POLE 03508E-00235
17136332,LIGHT POLE
17136339,BRICK MAILBOX
17136341,JERSEY BARRIER WALL
17136345,REMOTE ACCESS PANEL
17136360,WATER FOUNTAIN
17136375,PIPE FENCE
17136376,TWO POWER POLE'S
17136376,ONE WAY TRAFFIC SIGN
17136378,GUARD RAIL
17136445,"THE ""NO TRUCKS"" STREET SIGN"
17136452,HOME OWNERS ASSOCIATION SIGN
17136467,STOP SIGN W/POLE
17136478,CONCRETE BARRIER WALL (NO DAMAGE)
17136483,GUARDRAIL
17136509,STONE MAILBOX
17136518,GUARDRAIL
17136533,BRICK FENCE
17136538,TELEPHONE POLE
17136560,CONCRETE BARRIER
17136605,BRICK COLUMN / METAL FENCE
17136609,DAMAGED FENCE LINE
17136612,ELECTRIC POLE DAMAGE
17136613,GUARD RAIL
17136615,STOP SIGN
17136631,CABLE BARRIER
17136634,DIRECTIONAL ARROW SIGN
17136639,3 CONCRETE BARRIERS
17136647,2307 NEDERLAND AVENUE (FRONT WINDOW)
17136666,$400 - WOODEN STAIRS
17136666,$500 - PERSONAL MAILBOX
17136666,$250 - ROCK STRUCTURE
17136676,ONCOR LIGHT POLE #39780103572226
17136692,CABLE BARRIER SYSTEM; APPROX. 100'
17136702,CENTER CABLE BARRIER
17136703,TXDOT TRAFFIC LIGHT CONTROL BOX
17136713,DAMAGE TO THE WEST SIDE OF THE RESIDENCE
17136713,STOP SIGN
17136713,CHAIN LINK FENCE
17136714,PARKING SIGN
17136718,FENCE DAMAGE AND PIPE DAMAGE
17136727,20 FT. GUARD RAIL
17136736,CONCRETE BARRIER
17136741,GUARDRAIL
17136745,CONCRETE DIVIDING BARRICADE
17136755,INTERSECTION WARNING SIGN
17136755,STREET LIGHT TOTAL DAMAGE
17136769,PHOTO ENFORCED STREET SIGN
17136771,CONCRETE PARKING LOT CURB SLAB
17136807,FENCE
17136845,"UTILITY POLE, ESTIMATED VALUED $2000"
17136846,BROKEN IRON-FENCE
17136846,DAMAGED BUSHES AND GRASS
17136856,CENTER CABLE
17136857,1 WARNING SIGN
17136872,DAMAGE TO THE HOUSE
17136874,ELECTRIC POLE
17136876,"WHITE METAL FENCE  $ 3,500"
17136879,CABLE STSYEM
17136887,UTILITY POLE
17136887,DART BUS STOP SIGN
17136902,FENCE
17136909,BRICK MAILBOX
17136926,SHORT PIPE FENCE
17136975,MAIL BOX
17137002,TREE
17137034,CITY LIGHT POLE
17137037,CENTER MEDIAN CABLE BARRIER
17137069,RETENTION BARRIER WIRE ABOUT 100 FEET
17137085,IRON FENCING 5 FEET
17137086,POWER LINE
17137124,CROSSWALK BUTTON BROKEN OFF
17137151,FENCE AND POLES
17137153,WOODEN UTILITY POST
17137168,POWERLINE POLE
17137168,METAL FENCE
17137186,BUS STOP SIGN
17137190,BUSH
17137204,PEDESTRIAN SIGNAL COMPLETELY KNOCKED DWN
17137212,TREE
17137230,8 FOOT SECTION OF ROD IRON FENCE
17137230,20 FEET OF CHAIN LINK FENCE WITH POSTS
17137253,12 FT PAINT TRANSFER TO BARRIER WALL
17137254,5 FT PAINT TRANSFER
17137255,ATTENUATER
17137259,MAIL BOX
17137261,TRAFFIC SIGN
17137269,FENCE TO COW PASTURE
17137279,WOODEN LIGHT POLE
17137287,WOODEN FENCE
17137313,DAMAGED MAILBOX
17137316,CHAIN LINKED FENCE
17137316,STOP SIGN
17137349,LIGHT POLE (250217)
17137378,FENCE
17137379,METAL CONCRETE HOPPER $500.00
17137381,CENTER DIVIDER
17137390,PARKING LOT FLOOD LIGHT
17137395,FRONT YARD
17137395,MAILBOX
17137444,PARKING LOT
17137444,BUILDING: BRICKS AND FENCE
17137503,FENCE POST
17137509,BARBED WIRE FENCE
17137509,WOODEN FENCE
17137523,CENTER MEDIAN METAL PIECES
17137551,TREE
17137553,SIDE WALL
17137559,WOODEN FENCING
17137559,SMALL SHRUBS AND GRASS
17137572,30 FT. OF WIRE FENCE AND 1 H-BRACE
17137572,DIRECTIONAL SIGN WITH 6 PIECES
17137576,GUARD FENCE
17137593,PROTECTION BARRELS
17137616,RENTAL SIGN
17137620,"LARGE ROCK BILLBOARD, METAL HAND RAIL, L"
17137627,SCRAPES TO SEVERAL TREES
17137634,LANDSCAPE
17137635,BRICK WALL
17137637,CONCRETE BARRIER
17137660,CONCRETE PILLAR/MAILBOX
17137680,CABLE BOX
17137684,20 FEET CONCRETE GUARD RAIL
17137706,WHATABURGER BUILDING
17137710,METAL BARRIER
17137718,CONCRETE BARRIER WALL
17137723,STOP SIGN
17137779,COW ON THE ROADWAY 361-550-6431
17137788,2 LIGHT COVERS
17137788,1 BULLNOSE
17137799,CULVERT
17137802,MAIL BOX
17137803,SCRAPED/CHIPPED CONCRETE BARRIER
17137834,CONCRETE RING AROUND MANHOLE
17137836,CABLE BARRIER/GUARD RAIL
17137837,UTILITY POLE
17137851,8 FOOT STEP LADDER
17137866,UTILITY POLE
17137869,SOUTH WESTERN BELL UTILITY POLE #16271
17137869,SWEPCO UTILITY POLE # H56792
17137876,FIRE HYDRANT
17137878,LIGHT POLE IN MEDIAN
17137881,GUARDRAIL DAMAGE ON N BLUE BELL
17137898,IRON FENCE
17137908,GUARD RAIL
17137912,DAMAGED MAILBOX
17137912,DAMAGED MAILBOX
17137912,DAMAGED MAILBOX
17137915,1988 HOMEMADE TRAILEER 6FT TX LP# 83029P
17137917,FENCE
17137917,DELINEATOR SIGN
17137929,GUARD RAIL
17137933,PIPE GUARD RAIL AND ROAD SIGN
17137952,COW
17137954,GUARD RAIL
17137964,BRIDGE
17137970,FENCE
17137970,POWERLINE
17137973,"GAS LINE, CHAIN LINK FENCE"
17138001,FLAG POLE
17138002,POSSIBLE DAMAGE TO BARB WIRE FENCE
17138004,TREE
17138006,TURN SIGN
17138009,LIGHT POLE
17138010,GAS LINES AND BRICK WORK ON BUILDING
17138010,GAS METER AND LINES OUTSIDE APARTMENT
17138014,CABLE BARRIER
17138015,CABLE BARRIER
17138017,MAIL BOX
17138022,POLE LOCATED INSIDE PRIVATE PARKING LOT
17138029,CABLE BARRIER
17138033,DAMAGE TO BUSHES
17138037,TXDOT SIGN
17138038,CENTER MEDIAN CABLE
17138046,METRO BUS SHELTER
17138056,WATER HYDRANT
17138071,WATER VALVE
17138071,AIR PUMP
17138092,BENT A SPEED LIMIT SIGN
17138096,TELEPHONE POLE
17138106,"WROUGHT IRON FENCE, APPROX 10' SECTION"
17138106,"WOODEN TELEPHONE POLE, IMPACT DMG ONLY"
17138106,"""NO PARKING"" SIGN KNOCKED OVER"
17138109,MAIL BOX
17138127,TXU BOX/ONCOR POLE 46534973184181
17138127,METAL FENCING
17138128,EXIT BARRELS
17138131,SCUFFS AND SCRAPES TO WALL
17138133,BARRIER DAMAGE AT EXIT
17138134,SCUFFS AND SCRAPES TO CONCRETE
17138137,GUARD RAIL
17138171,PRIVATE PROPERTY FENCE
17138176,DAMAGED MEDIAN BARRIER
17138189,BOAT
17138190,GUARD RAIL & 21 GUARD RAIL POST
17138198,BOAT
17138199,BARBED WIRE FENCE
17138199,INTERNET UTILITY BOX
17138213,TREE IN MEDIAN
17138216,ORANGE CONE
17138216,ARROWBOARD MB110
17138232,UNIT 3
17138234,STREET LIGHT POLE
17138238,"BARB FENCE, PIPE FENCES TO ENTRANCE"
17138252,GUARD RAIL
17138268,DAMAGED FENCE
17138268,DAMAGED FENCE
17138301,GARAGE PARKING GATE
17138303,UTILITY LIGHT POLE
17138307,FRONT GLASS DOOR
17138310,BARB WIRE FENCE
17138326,PLANTS
17138331,CABLE BARRIER
17138349,ROCK WALL
17138361,DAMAGED ELECTRICAL BOX
17138361,DAMAGED MAIL BOX
17138367,ONE WAY SIGN
17138368,LARGE EXIT SIGN
17138394,LIGHT POLE
17138411,YELLOW FIRETRUCK YIELD SIGN
17138414,GAURD RAIL WALL
17138422,LIGHT POLE # 170
17138426,POWER LINE
17138426,INTERNET LINE
17138428,CATTLEGUARD
17138435,TELEPHONE POLL
17138480,FENCE
17138489,CONCRETE MEDIAN
17138502,GATE
17138513,CHAIN LINK FENCE
17138513,TELEPHONE POLE DAMAGED AND KNOCKED OVER
17138520,BARBED WIRE FENCE
17138534,ROAD SIGN
17138536,CHAIN LINK FENCE
17138539,MAIL BOX
17138559,3 BLACK COWS
17138562,FENCE AND SIDE OF HOUSE
17138562,"""NO PARKING"" SIGN"
17138569,1 STREET LIGHT
17138576,APPROXIMATELY 15 YARDS OF WIRED FENCE
17138582,GLASS WINDOW TO BARBER SHOP
17138599,ONE WAY/DO NOT ENTER STREET SIGN
17138608,MAIL BOXES
17138615,BRICK WALL OF U.S. POST OFFICE
17138638,LIGHT POLE SERIAL#5L1842TXUS08054
17138641,PALM TREE KNOCKED DOWN
17138719,GUARDRAIL
17138734,BUS STOP ENCLOSURE
17138776,GUARDRAIL/TEN POSTS
17138792,YELLOW POLE STRUCK
17138804,FENCE
17138813,MAILBOX
17138818,2 DAMAGED POLES
17138824,DAMAGED MAILBOX
17138845,BRIDGE RAILING
17138849,CONCRETE BARRIER
17138852,CATTLE
17138869,PROPERTY FENCE
17138875,GAURD RAIL
17138881,CENTER POINT ENERGY POLE #484266
17138900,DAMAGE TO APT BUILDING WALL
17138913,PAINT TRANSFER/SCRATCHES
17138971,POWER POLE
17138981,PORTACO KIRBY APARTMENT LIGHTS
17138985,20' GALVANIZED CHAIN LINK FENCE
17138996,BARRIER
17139059,ENTRANCE RAMP GUARD RAIL
17139080,BRICK WALL
17139139,IMPACT ATTENUATOR
17139140,MAILBOXES
17139140,FENCE
17139142,CITY TREE BRANCH
17139154,PEDESTRIAN CROSSWALK POLE
17139160,LIGHT POLE
17139168,TELEPHONE POLE
17139171,STREET SIGN
17139181,LANDSCAPE (BRICKS)
17139190,STREET LIGHT POLE #436986
17139195,POWER POLE
17139205,"YELLOW REFLECTIVE ""LEFT LANE ENDS"" SIGN"
17139210,BRICK NEIGHBORHOOD SIGN (BELLAIRE VIEW)
17139216,GUIDEWIRE DAMAGED POLE #100- 644/313/173
17139216,PARTIAL FENCE- OUTSIDE BRICK ON APT H-25
17139227,LIGHT POLE 26405
17139246,CYCLONE FENCE
17139273,GARAGE DOOR
17139277,TREE
17139277,UTILITY POLE #9N 7E 293
17139300,GUARD RAIL DAMAGE
17139309,POLE
17139317,PRIVATE LIGHT POLE
17139318,FIRE HYDRANT
17139320,WATER VALVE VAULT
17139381,ONCOR LIGHT POLE # 4215517
17139393,"2 FENCES SMASHED THROUGH, WOOD AND METAL"
17139408,DAMAGE TO GAURDRAIL
17139421,RETAINING WALL AND LANDSCAPING
17139423,LIGHT POLE
17139455,TURN SIGN
17139461,BARBED WIRE FENCE
17139469,DUMPSTER
17139475,BARBED WIRE FENCE
17139476,FENCE WRECKED INTO BY VEHICLE.
17139482,BRICK MAILBOX
17139483,CABLE GUARDRAILS
17139487,STOP SIGN AT INTERSECTION
17139491,CAR PORT
17139589,CHAIN LINK FENCE
17139590,MAJOR DAMAGE FRONT BUILDING
17139592,"$3,000 IN DAMAGE TO ROOF OF DQ"
17139597,DRAINAGE DITCH/CULVERT
17139614,GLASS WALL DESTROYED
17139633,POWER POLE
