Crash_ID,Damaged_Property
16926493,HANDICAP SIGN DAMAGED
16926505,WOODEN FENCE
16926516,30 FEET OF GUARD RAIL DAMAGE
16926517,CRASH CUSHION
16926518,RANCH LIVESTOCK FENCE
16926528,100 FT PAINT TRANSFER
16926530,FENCE
16926531,GATE AND FENCE
16926537,RESIDENCE (STRUCTURAL DAMAGE)
16926551,BRICK-LAYERED MAILBOX
16926560,WRONG WAY SIGN
16926565,SAFETY BARRICADE AND CABLE BARRIER
16926569,STREET SIGNAL LIGHT POST
16926590,LIGHT POLE
16926599,PLASTIC WATER BARRIERS
16926617,BROKEN NEON SIGN
16926622,CAUTION SIGN
16926632,YEILD SIGN
16926635,CONCRETE DIVIDER WALL
16926636,METAL STREET SIGN KNOCKED OVER IN MEDIAN
16926670,CONCRETE FLOWERPOT AND METAL BENCH
16926680,FENCE
16926690,HAMMER HEAD POOL VACUM
16926698,YELLOW TURNING ARROW SIGN
16926714,STREET SIGN
16926715,IRON CORNER COLUMN
16926715,100 FT OF CHAIN LINK FENCING
16926723,PIPE FENCE
16926731,CONCRETE WALL
16926732,ATTENUTATOR
16926733,GUARD RAIL
16926743,CEMENT POLE
16926755,POWERLINE POLE
16926756,CONCRETE BARRIER
16926760,SCUFFS TO JERSEY WALL
16926769,TX DOT SIGN NUMBER 718
16926789,GUARD RAIL
16926791,GUARDRAIL
16926809,ONCOR LIGHT POLE NUMBER 3922073 3598309
16926812,MANHOLE COVERING
16926812,STREET SIGN (RIGHT TURN ONLY)
16926814,STOP SIGN
16926819,RIGHT ARROW BOARD
16926836,CONCRETE BARRIOR
16926843,METAL GUARDRAIL
16926850,10FT OF GUARDRAIL AND WOODEN POLES
16926871,AEP POWERLINE POLE
16926871,ATT POWERLINE POLE
16926872,SECTION OF BARBED WIRE FENCE DESTROYED
16926873,CUT DOWN TREE BY VEHICLE
16926888,30 FEET GUARDRAIL
16926889,TREE
16926893,"CONCRETE DIVIDER, FREEWAY"
16926894,WOODEN FENCE
16926895,CHAIN  LINK FENCE
16926895,ONCOR LIGHT POLE #3N6W11
16926915,2 - LARGE CONCRETE CONSTRUCTION BARRIERS
16926921,BANNANA TREE/POSSIBLE CULVERT DAMAGE
16926937,GUARD RAIL
16926944,WIRE FENCE
16926966,CONCRETE MEDIAN
16926992,HIGHWAY MARKER POST
16926998,FENCE DAMAGE
16927007,YIELD SIGN
16927023,WALL DAMAGE
16927032,MAIL BOX
16927042,GUARD RAIL
16927047,ONE WAY/TURN ONLY SIGN
16927068,LIGHT POLE 3984971-3631357
16927074,FIRE HYDRANT
16927087,50 FEET OF WOOD FENCE
16927089,JERSEY BARRIER
16927108,SHRUBS AND GRASS
16927116,LIGHT POLE #3984300
16927117,TRAFFIC LIGHT
16927118,WALL BARRIER
16927128,SHOW HEIFER
16927129,GUARD RAIL
16927141,DAMAGE TO CORNER OF CHAIN LINK FENCE
16927141,DAMAGE TO CHAIN AND WOODEN FENCE
16927156,DAMAGE TO EXIT RAMP DIVIDING BARRIER
16927158,POLE  # 39AUP8OT
16927169,SPEED LIMIT SIGN
16927184,GUARD RAIL
16927187,GARAGE DAMAGED
16927187,GARAGE DAMAGE
16927190,AT&T WIRE BOX RUN OVER
16927190,HONDA CIVIC PARTIALLY HIT TELEPHONE POLE
16927216,TRAFFIC LIGHT POLE
16927243,LIGHT POLE
16927255,DIRECTION SIGN BROKE OFF AT GROUND LEVEL
16927260,WENDY'S SIGN
16927262,POWER POLE #178
16927271,WIRE FENCE & WOODEN POSTS
16927273,PROPERTY SIGN
16927273,GAS LINE
16927273,GAS LINE
16927273,LIGHT POST
16927273,FENCELINE
16927279,POWER POLE
16927283,COSERV RESIDENTAL ELECTRICAL LINE
16927286,CONCRETE POLE
16927292,MAILBOXES
16927292,MAILBOX POSTS
16927292,FENCE DAMAGE
16927297,WALL DAMAGE/FURNITURE
16927312,FIRE HYDRANT
16927312,CURB ON PRIVATE PROPERTY
16927317,BRICK MAIL BOX
16927317,WATER LINE
16927327,BRICK WALL
16927342,BARRIERS AND CONCRETE BARRIERS
16927355,50FT T-POST FENCE
16927355,SHARP CURVE SIGN (YELLOW)
16927360,TWO ONCOR POWER LINE POSTS
16927362,1 GUARD RAIL
16927383,15 FEET OF STEEL MODULAR
16927391,CONCRETE PILAR DISPLAYING PED CROSSING
16927393,CURB AND YELLOW/BLACK OBJECT MARKER SIGN
16927398,DAMAGE TO WEST SIDE OF EXTERIOR WALL
16927408,FENCE AND BARRIER WALL
16927433,ELECTRIC POLE
16927445,GARAGE DOOR
16927464,45-MPH SPEED LIMIT SIGN ON A METAL POLE
16927485,LARGE BRICK MAILBOX
16927538,FENCE STRUCK BY VEHICLE
16927549,LIGHT POLE
16927555,BUILDING
16927557,TREE
16927575,DAMAGED BUILDING
16927583,METAL GATE BENT AND DAMAGED
16927587,STREET LIGHT
16927604,FENCE
16927658,FIRE HYDRANT #3649298
16927659,FM 1 SIGN DAMAGED
16927667,LIGHTPOLE
16927667,HIGHWAY SIGN
16927669,DAMAGE TO UNDERSIDE OF BRIDGE
16927670,APPROXIMATELY 30 FT OF TXDOT GUARDRAIL
16927681,GUARDRAIL DAMAGE
16927687,GATE OPERATOR AND FENCE
16927694,ROAD SIGN
16927708,APPROX 10 FEET OF GUARDRAIL
16927710,GUARD RAIL
16927740,HEAVY GUARD RAIL DAMAGE.
16927746,LIGHT POLE
16927748,ORANGE TRAFFIC BARRELS
16927772,GUARDRAIL
16927772,ARROW BOARD
16927777,FENCE AND PLUMBING LINES
16927778,GUARDRAIL
16927795,SCUFFS/SCRAPES LEFT WALL
16927798,SCUFFS AND SCRAPES TO WALL
16927814,HOUSE
16927814,HOUSE
16927817,ONE WAY SIGN
16927830,RETAINING WALL
16927850,CONCRETE BARRIER
16927850,FUEL PUMP
16927857,GUARD RAIL
16927878,DAMAGE TO 30' OF CABLE GUARD RAIL
16927886,GAURD RAIL/PIPE FENCE
16927911,GRASS AND LANDSCAPE
16927941,LIGHT POLE
16927970,COMMUNICATION LINES
16927970,ELECTRIC POLE WITH POWER LINES
16927970,PHONE CABLE
16927970,MAIL BOX
16927975,STOP SIGN
16927984,CONCRETE DRIVEWAY
16928009,PLYWOOD
16928024,2 DAMAGED POLES
16928029,BULL
16928033,YIELD SIGN
16928058,POLE WAS HIT - NOT NUMBERED
16928109,LP&L LIGHT POLE
16928119,STUCCO MAILBOX FIXTURE
16928137,FENCE DAMAGE
16928142,BROKEN UTILITY POLE
16928149,WALL OF WESTPARK DRIVE
16928156,TREE
16928165,CONCRETE MANHOLE COVER
16928199,PROTECTED MEDIAN
16928200,RAILROAD CROSSING ARM HIT
16928208,POLE
16928245,DAMAGED LANDSCAPING
16928254,LIGHT POLE
16928261,CRACKED UTILITY POLE
16928309,WOOD FENCE DAMAGE. WIRE FENCE DAMAGE.
16928328,ROADWAY SIGN
16928338,STOP SIGN
16928348,CHAIN-LINK FENCE
16928349,STREET LIGHT POLE AND FIXTURE
16928349,STREET NO PARKING ANY TIME SIGN
16928365,"CONCRETE CULVERT, LANDSCAPING"
16928379,UTILITY POLE
16928381,(1) TRAFFIC CONTROL LIGHT AND POLE
16928401,FENCE
16928419,FENCE
16928426,DAMGED EXTERIOR WALL AND ELECTRICAL
16928453,WATER LINE
16928453,APARTMENT BUILDING WALL
16928460,BASKETBALL GOAL
16928460,BRICK MAILBOX
16928482,PHOTO SENSOR FOR GATE
16928490,DELINEATOR POST WITH CABLE BARRIER
16928500,DAMAGED ROADWAY SIGN
16928513,COW
16928566,CROSS WALK POLE
16928573,LIGHT POLE
16928578,GUARD RAIL DAMAGE
16928587,ATV
16928591,1000 BLOCK EAST FRONTAGE ROAD BARRIER
16928608,LPL POWER POLE
16928609,MAILBOX
16928664,GUARD RAIL
16928666,ONE WAY SIGN
16928676,CONCRETE BARRIER
16928682,DAMAGED MEDIAN APPROX. 4FT CONCRETE
16928721,CONCRETE MEDIAN
16928724,CHAIN LINK FENCE
16928735,GUARDRAIL
16928743,FENCE AND GATE PANEL
16928744,AT&T UTILITY POLE
16928744,TELEPHONE LINE
16928747,PIPE FENCE AND BARBED WIRE FENCE
16928749,BUSHES
16928758,SOFT CUSHION ATTENUATOR GUARD RAIL
16928763,CONCRETE BARRIER
16928774,FENCE
16928775,GUIDE WIRE ON UTILITY POLE
16928787,BUILDING/OFFICE
16928787,BUILDING/WINDOW
16928797,LIGHT POLE
16928833,35 FT GARDRAIL
16928839,FIRE HYDRANT WAS KNOCKED OVER
16928856,FIRE HYDRENT
16928891,FENCE BROKEN
16928901,WALL
16928901,AIR CONDITION UNIT
16928905,CRASH ATTENUATOR
16928916,DAMAGED GRASS AND LANDSCAPED BOULDER
16928960,$3500 GUARDRAIL DAMAGE
16928968,CONCRETE BARRIER
16928985,"CONCRETE BARRIER, GUARD RAIL"
16929007,GUARDRAIL
16929009,20 FEET OF SAFETY BARRIER DESTROYED
16929012,YELLOW POLE
16929060,DIRECTIONAL STREET SIGN
16929064,GRACO REAL ESTATE SIGN
16929068,FENCE
16929070,METAL CONTAINER
16929073,UTILITY TRAILER
16929112,CONCRETE BASE FOR LIGHT POLE
16929122,15 FEET OF FENCE
16929133,BARRIER POSTS FOR 123 EAST DR.
16929133,TELEPHONE POST SUPPORTING WIRE
16929137,UTILITY POLE
16929142,LEFT CEDAR POST ON THE PORCH ENTRANCE
16929146,204 NB GUARDRAIL OVER HWY 123 DAMAGED
16929151,CABLE BARRIER LINE POSTS (9)
16929162,VACANT/ABANDONED HOUSE DAMAGED
16929175,THREE STREET SIGNS
16929187,IMPACT ATTENUATOR (CRASH CUSHION)
16929201,METAL GUARD RAIL
16929203,COW
16929215,POLE
16929239,FENCE
16929246,10 YARDS OF GUARD RAIL
16929264,SECTION OF WOOD FENCE
16929269,MECHANICAL GATE #35
16929272,"CHAIN LINK FENCE, 40 FEET $2000.00"
16929273,ARROW SIGN
16929294,POWER POLE
16929318,PHARMACY TRACKING SYSTEM
16929321,ENTRY KEY PAD TO PROPERTY GATE
16929346,GUARD RAIL-TXDOT
16929361,EXIT SIGN
16929392,23 METAL CABLE SUPPORT POSTS
16929416,VAPOR LIGHT
16929418,CABLE BARRIER
16929426,SPRINKLER/ELECTRICAL WIRECOVER
16929435,BUSHES AND GRASS AREA
16929439,CARPORT POST $1000.00
16929462,FIRE HYDRANT
16929483,GUARD RAIL
16929489,FENCE STRUCK AT 2517 WALNUT
16929489,FENCE STRUCK AT 2515 WALNUT
16929491,MAN HOLE COVER
16929501,GUARD RAIL DAMAGE
16929501,CONCRETE BARRIER (5 FT PAINT TRANSFER)
16929506,SPEED LIMIT SIGN
16929517,TENNIS COURT FENCING
16929527,WOODEN TELEPHONE POLE
16929541,LIGHT POLE
16929550,BRICK WALL
16929554,STEEL ENTRANCE GATE
16929562,GUARDRAIL
16929572,HOME DAMAGE / GARAGE AND INDOOR DAMAGE
16929577,UTILITY POLE
16929581,BROKEN REALTOR SIGN
16929581,STATE ROADWAY SIGN- POLE BROKE AT GROUND
16929582,GUARD RAIL
16929583,MAILBOX
16929591,FENCE DAMAGE
16929591,POWER POLE
16929594,PHONE BOX
16929594,ELECTRICAL BOX
16929594,FIRE HYDRANT
16929597,DAMAGE 30 FEET OF FENCE AND ROCK FIXTURE
16929597,30 FEET OF FENCE AND ROCK FIXTURE
16929598,PVC PIPE
16929624,BLACK ROADMASTER BICYCLE
16929626,PROPERTY / FENCE DAMAGE
16929638,SCHOOL TRAFFIC RAIL GUARD BENT
16929639,FENCE
16929641,'96 CHEVY 2500 TXLP#GZC7300 (ON TRAILER)
16929651,MAILBOX W/POST - WIRE FENCE W/POSTS
16929659,GARBAGE CAN-DUMPSTER STYLE
16929660,SIGNS AND FOLIAGE
16929660,FIRE HYDRANT
16929664,STREET LAMP
16929708,SIGN
16929732,CALHOUN COUNTY LINE SIGN
16929733,ROADWAY SIGN
16929738,STOP SIGN
16929745,STOP SIGN/STREET SIGN
16929757,LANDSCAPE
16929771,PEDESTRIAN CROSSING SIGN POLE
16929773,MAILBOX
16929775,FIRE HYDRANT
16929776,DAMAGED PROPERTY FENCE (HIGH FENCE)
16929788,"6 METAL POST, 9 WOOD POST,"
16929788,1 EXTRUDER TERMINAL/6 SECTIONS RAILING
16929789,SPEED LIMIT SIGN
16929789,BARBED WIRE FENCE
16929802,CONCRETE BARRIER
16929806,DAMAGE TO HIGHWAY SIGN
16929807,HOUSE
16929807,UTILITY POLE
16929816,WHITE WOODEN FENCE
16929819,DENTED TRAFFIC SIGNAL POLE
16929819,DISLODGED 'DO NOT ENTER' SIGN
16929824,MAIL BOX
16929831,LARGE BLACK COW
16929836,LIGHT UP SIGN
16929847,RESIDENCE AT 1009 FINFROCK ST
16929854,CHAIN LINK FENCE AND POSTS
16929858,CHAIN LINK FENCE DAMAGED
16929888,MAILBOX
16929889,MAIL BOX AND FRONT YARD
16929900,FENCE
16929915,FIRE HYDRANT
16929915,LANDSCAPE PAVERS
16929919,CONCRETE BARRIER
16929921,AEP POWER POLE
16929921,PROPERTY CHAIN LINK FENCE
16929923,2 MAILBOXES
16929930,PORTABLE ARROW SIGN
16929932,MAILBOX
16929933,4.5' X 2.5' METAL TELEPHONE BOX
16929933,35 FT WOODEN TELEPHONE POLE
16929933,35 FT WOODEN ELECTRIC POLE
16929934,CENTER MEDIAN CABLE BARRIER AND POST
16929935,GARAGE DOOR
16929938,GUARD RAIL ON INTERSTATE
16929938,GUARD RAIL ON SERVICE ROAD
16929944,RAILROAD TRACKS
16929945,BARBED WIRE FENCING AND T-POSTS
16929955,DAMAGE TO MAILBOX
16929958,BLACK METAL FENCE
16929962,WOODEN FENCE
16929970,BARBED WIRE FENCE WITH WOODEN POSTS
16929970,METAL SIGN WITH METAL FRAME
16929974,FENCE DAMAGE
16929980,"""T"" INTERSECTION LEFT/RIGHT ARROW"
16929988,FENCE
16929999,MAGIC VALLEY ELEC. COOP. POLE #35597
16930000,UTILITY POLE
16930004,DAMAGE TO STREET AND DITCH AREA
16930004,AT&T PEDESTAL
16930018,GUARD RAIL
16930052,DAMAGED CONCRETE OVER PASS
16930078,WOODEN 4X4 SIGN
16930084,STOP SIGN
16930097,METAL FENCE GATE
16930103,NONE
16930106,"WIRE FENCE, T-POSTS, CATTLE PANELS"
16930107,NONE
16930112,MAIL BOX
16930119,CENTER CABLE AND 11 POST
16930126,CENTER CABLE AND 4 POST
16930127,CENTER CABLE DIVIDER
16930142,CURVED ROADWAY SIGN
16930154,BRIDGE MAY ICE IN COLD WEATHER SIGN
16930167,CABLE BARRIER
16930168,WALL AND POST
16930171,ENTRANCE COLUMN
16930173,DAMAGED BARBWIRE FENCE
16930173,DAMAGED TURN INDICATOR SIGN
16930177,UTILITY POLE
16930177,30' FENCE
16930177,"MAILBOX, 35' OF FENCE"
16930206,20 FT. WIRED FENCE
16930207,BARB WIRE FENCE
16930214,FARM FIELD (CROPS)
16930223,METAL GUARDRAIL WITH WOOD POSTS
16930224,CULVERT
16930225,PHONE LINES
16930225,METAL POST
16930225,METAL CULVERT
16930240,FENCE
16930251,FENCE
16930264,PEDESTRIAN CROSSWALK SIGNAL POLE
16930267,FENCE
16930271,TELEPHONE POLE
16930273,FENCE LINE
16930295,ROAD SIGN
16930296,FENCING
16930296,RAMP SPEED SIGN
16930313,COW
16930327,FENCE POST SECTION
16930334,10 FT OF WIRE FENCE
16930335,MAILBOX
16930335,LIGHT POLE
16930337,DOMESTIC HORSE
16930340,BLACK AND WHITE COW KILLED
16930342,ROADWAY SIGN
16930359,POLE # 60841
16930369,BARBED WIRE FENCE
16930405,BARB WIRE FENCE
16930406,STOP SIGN
16930409,GUARDRAIL
16930413,PLASTIC MAILBOX WAS BROKEN AT BASE.
16930421,DAMAGED BRICK MAILBOX
16930426,FENCES
16930441,100 FEET OF GUARD RAIL
16930478,BARBED WIRE FENCE
16930478,GUARDRAIL
16930481,FENCE
16930496,LIGHT POLE
16930511,HOUSE OUTSIDE BRICK WALL
16930511,HOUSE WINDOW PANELING
16930511,HOUSE WINDOW
16930548,2 COW (BLACK AND WHITE IN COLOR)
16930565,2 COWS BLACK AND WHITE IN COLOR
16930571,ELECTRICAL POLE GUIDE WIRE
16930575,TWO (2) ROAD SIGNS
16930578,RED MAILBOX FLAG
16930578,GREEN CITY TRASH CAN
16930581,CABLE BARRIER
16930583,TREES AND BRUSH ADJACENT TO ROADWAY
16930600,TXDOT SIGN - ARROW FOR CURVE
16930600,AEP POLE - MINOR DAMAGE
16930601,TREE
16930602,12 'GUARDRAIL SECTION AND RETAINING POST
16930609,BUILDING SUPPORT POLES
16930623,FENCE
16930623,GUARDRAIL
16930624,LIGHT POLE
16930635,LANDSCAPING
16930653,1900 TERI RD
16930658,FENCE
16930676,CABLE BARRIERS
16930694,CURB AND BUSH
16930708,CHAIN LINK FENCE
16930722,CONCRETE WALL
16930752,CATTLE
16930753,CONCRETE BARRIER
16930760,STOP SIGN WITH STREET NAME SIGNS
16930760,CONCRETE STONE WALL (3 FT.)
16930766,BUSHES / LANDSCAPING
16930869,APRX 20FT OF METAL HANDRAIL
16930869,ROCK RETAINING WALL
16930875,CONCRETE CURB IN PARKING LOT AREA
16930930,TELEPHONE POLE
16930934,TELEPHONE BOX
16930934,CABLE ANCHOR FOR TELEPHONE POLE
16930948,ONE WAY SIGN
16931023,BROKEN SPRINKLER HEAD AND LANDSCAPE
16931035,DAMAGED FENCING
16931048,LIGHT POLE 17
16931050,BACKYARD FENCE
16931112,WOODEN FENCE
16931136,CONCRETE BARRIER WALL
16931162,5 FT PAINT TRANSFER
16931166,MULTIPLE 1 TO 3 FOOT ROAD GOUGES
16931166,10 FT PAINT TRANSFER
16931172,LIGHT POLE
16931172,MAILBOX
16931177,DAMAGED GRASS
16931207,FREEWAY WALL
16931211,CONCRETE BARRIER
16931217,TREE
16931221,POLE
16931230,2 FT SCRATCH CEMENT BARRIER
16931254,NO OTHER PROPERTY DAMAGED
16931269,PALM TREE
16931274,GUARD RAIL
16931285,GUARD RAIL
16931287,TRAILER AND TELEVISION
16931291,DAMAGED GUARDRAIL
16931294,UTILITY POLE G388
16931295,NONE
16931299,4' WIRE FENCE
16931300,5 SLATED WOODEN FENCE
16931302,50 FEET OF CHAIN LINK FENCE
16931308,HIGHWAY MARKER SIGN
16931309,FENCE
16931313,BACKYARD WOODEN PRIVACY FENCE
16931319,"1X BLUE FIRE HYDRANT, DAM. PAINT 3654288"
16931319,"ELCTRICT POLE, DAMAGED WOOD, NOT URGENT"
16931332,ELECTRICITY POLE
16931339,FENCE
16931341,BRICK MAIL BOX
16931343,"RESIDENCE, UNKNOWN COMPLEX INFO"
16931373,GUARDRAIL
16931378,LIGHT POLE #: 350185
16931379,UPROOTED 2 SMALL OAK TREES
16931390,160' OF GUARDRAIL
16931390,CONCRETE BRIDGE BARRIER
16931427,CYPRESSWOOD EXIT SIGN
16931447,FENCE
16931448,NONE
16931470,TOPPLED FIRE HYDRANT
16931470,DESTROYED FENCE
16931510,DENT IN SIDE OF TIN BUSINESS BUILDING
16931527,PILAR OF SH 99 EXIT TO US 59 NB
16931529,AT&T TELECOMMUNICATION JUNCTION BOX
16931529,METAL SIGN AFFIXED TO FENCE
16931553,1 BLACK COW
16931563,FIRE HYDRANT
16931566,CONCRETE BARRIER
16931582,LIGHT POLE #212943
16931635,DAMAGED POST AND STOP SIGN (APPROX $500)
16931646,BARBED WIRE FENCE
16931646,UTILITY POLE
16931656,FENCE
16931690,GUARD RAIL
16931696,STOP SIGN
16931710,BARRIER
16931715,"BRICK MAIL BOX, WOODEN FENCE"
16931725,SONIC
16931729,"BRICK FACADE, WOOD SUPPORTS, GARAGE DOOR"
16931730,10 FT OF PAINT TRANSFER
16931751,FENCE LINE
16931752,NO PROPERTY DAMAGE
16931753,OUTSIDE POLE HOLDING UP OUSIDE CELLING
16931756,DAMAGE TO ELECTRICAL POLE 8S 2E 442
16931809,"DAMAGED GAS METER AND PIPE ($1,000)"
16931816,CHAIN LINK FENCE
16931816,CHAIN LINK FENCE
16931820,ELECTRICAL POLE
16931824,RAILROAD TRACKS
16931828,BUSHES AND PLANTS
16931830,GUARD RAIL
16931848,ROAD SIGN
16931850,LANE CHANGER BARRELL (B500LC)
16931873,GUARD RAIL
16931881,DIRECTIONAL ARROW SIGN
16931892,RAIL
16931898,HANDMADE STEEL HAND GUARD RAILING
16931926,UTILITY POLE
16931926,STOP SIGN
16931971,FENCING SURROUNDING RAIL RIGHT OF WAY
16931978,BROKEN FENCE
16931980,GOOSENECK TRAILER
16932000,POSTAL BOX AND SUPPORT POLE
16932009,GUARD RAIL
16932013,10FT PANEL GATE
16932026,CENTER BARRIER WIRE
16932027,FENCE
16932033,FREEWAY WAY SIGN (LARGE GREEN)
16932066,ARROW BOARD
16932080,POWER POLE
16932085,CONSTRUCTION SIGN
16932101,LIGHT POLE
16932107,GLASS WINDOW
16932124,1999 MASTERCRAFT BOAT/TRAILER LP DAMAGE
16932124,BR DAMAGE TO HOME TRAILER & TAILGATE
16932125,SIGN
16932160,LIGHT POLE (461612); BENT POLE
16932190,GUIDE LINE AND POLE
16932193,FIRE HYDRANT
16932193,MAILBOX
16932232,DAMAGED GAS METER
16932245,CRASH CUSHION RAIL
16932247,COMMERCIAL BUILDING
16932256,FENCE
16932259,"""CHILDREN AT PLAY"" SIGN NE CORNER"
16932263,CHAIN LINK FENCE AND POSTS
16932269,CHAIN LINK FENCE
16932270,STOP SIGN
16932299,GAURDRAIL
16932306,RAIL ROAD CROSSING ARM AND ARM STRUCTURE
16932318,WOODEN MAIL BOX
16932323,FENCE (WELDED WIRE FABRIC & T-POSTS)
16932323,UTILITY POLE
16932371,TREE
16932389,POWER POLE
16932398,LIGHT POLE
16932408,TXDOT YIELD SIGN
16932412,TXDOT CABLE MEDIAN
16932423,METAL GUARD RAIL BARRIER/TRAFFIC BARREL
16932429,GAS METER
16932438,CRACKED POWER LINE POLE
16932438,STOP SIGN
16932449,BRIDGE SIDEWALL AND RAILING
16932450,BRICK MAILBOX STURCTURE
16932464,HIGH MAST LIGHT POLE
16932464,CABLE BARRIER
16932493,SIGN
16932506,CONCRETE CURB
16932506,UTILITY POLE
16932511,ROADWAY SIGN HIT AND FELL ON GROUND
16932513,"GATE, FENCE, WOODEN POSTS"
16932513,UTILITY POLE
16932513,"WIRE FENCE, MAILBOX"
16932515,GUARD RAIL
16932517,EXTERIOR WALL AND WINDOW OF BUSINESS
16932520,FENCE & GATE
16932525,WOOD FENCE (50FT) AND COMPOST WERE HIT
16932528,BARBED WIRE FENCE
16932528,"ORANGE ""ROAD WORK AHEAD"" SIGN"
16932530,TREE WAS KNOCKED OVER IN THE MEDIAN
16932549,DOWNED LIGHT POLE
16932552,CONCRETE BARRIER
16932568,GUARD RAIL
16932605,GUARDRAIL
16932607,DAMAGE TO A FENCE
16932608,60 FEET OF BARB WIRE FENCE
16932612,LIGHT POLE - #471684
16932620,CONCRETE BARRIER
16932622,GUARDRAIL
16932647,LANE ENDS MERGE LEFT SIGN
16932696,GUARDRAILS
16932698,LIGHT POLE
16932710,AWNING/CANOPY ATTACHED TO BUILDING
16932715,CONCRETE WALL
16932718,GUARDRAIL
16932732,"DAMAGED BRICK, WOOD,FRAMING,CONTENTS"
16932745,CEMENT PILLAR
16932755,FENCE
16932776,BROKE LIGHTING FOR TREE
16932776,KNOCKED DOWN A TREE
16932815,DAMAGED ONE WAY STREET SIGN
16932820,BROKEN BACK FLOW PIPE
16932848,INTERIOR/EXTERIOR OF BUILDING STRUCTURE
16932851,BARBED WIRE FENCE
16932852,CABLE RESTRAIN BARRIER SYSTEM
16932853,JERSEY BARRIER
16932853,GUARD RAIL
16932860,PIPE FENCE
16932863,NONE
16932865,100 YARDS OF FENCE DAMAGE
16932907,ELECTRIC POLE #747
16932909,NONE
16932934,STORAGE BUILDING
16932934,YELLOW ADVISORY MARKERS
16932942,CABLE BARRIER
16932955,FIRE HYDRANT
16932961,CABLE BARRIER
16932962,REFLECTIVE DELINEATOR
16932970,FENCE
16932973,DOUBLE POWER POLE AND GUIDE WIRE
16932983,POWER LINE POLE
16933003,LONE STAR FENCE
16933017,10FT OF GUARD RAIL AND TWO WOODEN POSTS
16933019,FENCE
16933020,FENCE
16933021,CABLE BARRIER
16933022,BARBED WIRE FENCE
16933033,BRIDGE GUARDRAIL MARRED ON OUTSIDE LANE
16933037,SCUFFS AND SCRAPES
16933043,INSIDE CONCRETE WALL
16933049,SIGNAL LIGHT
16933052,CONCRETE WALL
16933061,FENCE
16933102,CONCRETE BARRIER
16933118,PASSENGER SIDE BACK QUARTER PANEL
16933139,YELLOW ENTRY GATE & POLE ATTACHED
16933148,ATTENUATOR
16933150,ATTENUATOR
16933155,RIGHT WALL
16933157,ATTENUATOR PUSHED IN 6 FEET
16933162,MAILBOX HORSE STATUE
16933174,WATER PIPE LOCK/ CONCRETE PILLAR
16933198,BLACK MAIL BOX
16933225,UTILITY POLE
16933238,WALL OF BUILDING
16933245,BARBED WIRE FENCE
16933290,CHAIN LINK FENCE
16933311,MINOR DAMAGE TO CONCREATE SUPPORT PILLAR
16933312,MAILBOX - $30.00
16933322,ROCK WALL FENCE
16933329,CONCRETE & ROCK WALL FENCING
16933337,GUARDRAIL
16933345,DETACHED U-TURN SIGAL POLE
16933375,SCRAPES TO TOLL BOOTH LN 4 SB
16933375,SCUFFS AND SCRAPE TO WALL
16933397,CENTER POINT ENERGY POLE
16933418,"SCRAPES, CRACK, CONCRETE"
16933436,SIGN POLE
16933439,MAIL BOX
16933466,BUILDING BRICK WALL
16933471,APARTMENT BUILDING #102
16933471,WROUGHT IRON FENCE
16933475,CURB
16933534,TVEC POLE #111661
16933605,ELECTRICAL POLE
16933612,DAMAGED STREET SIGN
16933660,CONCRETE BARRIER
16933666,GUARDRAIL DAMAGE
16933670,GUARDRAIL
16933690,RAIL ROAD CROSSING FIXTURE/STRUCTURE
16933695,LEFT CONCRETE WALL
16933699,60 FEET OF FENCE LINE
16933701,OVERHEAD DRIVEWAY CANOPY DAMAGE
16933706,GUARDRAIL
16933713,RIGHT CONCRETE BARRIER
16933714,GUARD RAIL
16933722,JERSEY BARRIER /CRASH BARROWS
16933727,LEFT CONCRETE BARRIER
16933754,STOP SIGN
16933774,FENCE LINE
16933775,FENCE
16933777,MCDONALDS ENTRANCE SIGN
16933777,HANDICAP SIGN
16933795,WOOD FENCE
16933795,TREE
16933822,APPROX. 20 FT. OF COLLAPSIBLE BARRIER
16933832,DO NOT ENTER SIGN
16933837,TXDOT - CONCRETE HIGHWAY BARRIER
16933858,FIRE HYDRANT
16933863,METAL POST TO HOLD MEDIAN CABLE
16933923,BRICK COLUMN
16933929,CARTS/WINDOWS AND WALL
16933941,METAL BARRIER 2900 E. CTE
16933976,PROPERTY FENCE
16933988,GUARD RAIL
16933999,FENCE AND GATE
16934001,FENCE
16934030,APPROXIMATELY 15' OF BOARD FENCE
16934051,WHITE BRICK FENCE
16934051,TEXAS DEPARTMENT OF TRANSPORTATION SIGN
16934051,WATER PIPE
16934063,STATE INFORMATION SIGN
16934071,STREET SIGN
16934071,PORCH ROOF SUPPORT 1909 KEMP
16934075,2-PINE TREES 1 RED OAK  2 CRAPE MYRTLES.
16934077,"MESSAGE BOARD, CONSTRUCTION BARRLES"
16934078,CABLE BARRIER
16934120,BARRIER WALL
16934130,CENTER CONCRETE BARRIER
16934143,CHAIN-LINK FENCE
16934143,"LIGHT POLE (2), LIGHT CORD"
16934158,TRAFFIC CONTROL BOX
16934187,LIGHT POLE #217069
16934214,CULVERT
16934216,COW
16934220,FENCE LINE AND POSTS
16934225,ROAD SIGN AND ROADWAY SURFACE MARKINGS
16934256,CABLE BARRIER POST (5)
16934260,CABLE BARRIER SYSTEM POST (7)
